Title,Poet,era,cap_rate,punct_rate,colon_density,concrete_abstract_ratio,adv_verb_ratio,rhyme_rate
"
                    Declaration
                ",Tracy K. Smith,Post-1950,0.4166666666666667,0.6666666666666666,1.25,0.1379310344827586,0.3333333333333333,0.0
"
                    The United States Welcomes You
                ",Tracy K. Smith,Post-1950,1.0,0.2857142857142857,0.0,0.3396226415094339,0.0909090909090909,0.0
"
                    Dusk
                ",Tracy K. Smith,Post-1950,1.0,0.282051282051282,0.0,0.5111111111111111,0.392156862745098,0.0
"
                    Love Calls Us
                ",Randall Mann,Post-1950,0.2641509433962264,0.4339622641509434,0.8695652173913043,0.5588235294117647,0.1739130434782608,0.1022727272727272
"
                    Pride Diary
                ",Jenny Factor,Post-1950,0.3,0.4666666666666667,0.1949317738791423,0.6875,0.2247191011235955,0.1573033707865168
"
                    Millennium, Six Songs
                ",Marilyn Chin,Post-1950,0.9577464788732394,0.1267605633802817,1.6366612111292964,0.7398843930635838,0.1517857142857142,0.0086206896551724
"
                    Horse Horse Hyphen Hyphen
                ",Marilyn Chin,Post-1950,1.0,0.1063829787234042,0.2695417789757413,0.8791208791208791,0.2368421052631578,0.0161290322580645
"
                    Queen Christina
                ",Randall Mann,Post-1950,0.1428571428571428,0.7857142857142857,5.769230769230769,0.6,0.15,0.1176470588235294
"
                    Politics
                ",Randall Mann,Post-1950,0.3125,0.6875,2.255639097744361,0.2653061224489796,0.2307692307692307,0.0
"
                    The Mortician in San Francisco
                ",Randall Mann,Post-1950,0.3888888888888889,0.7222222222222222,2.666666666666667,0.40625,0.2,0.0
"
                    The End of Landscape
                ",Randall Mann,Post-1950,0.2962962962962963,0.7407407407407407,0.5617977528089888,0.5961538461538461,0.2692307692307692,0.0
"
                    Breakfast with Thom Gunn
                ",Randall Mann,Post-1950,0.4285714285714285,0.6666666666666666,3.7735849056603774,0.3714285714285714,0.1724137931034483,0.1891891891891892
"
                    From the Bottom
                ",Brian Henry,Post-1950,0.1111111111111111,0.3703703703703703,0.0,0.5066666666666667,0.1666666666666666,0.0
"
                    Rooms
                ",Brian Henry,Post-1950,0.25,0.5714285714285714,0.0,0.8095238095238095,0.1290322580645161,0.0
"
                    Sci-Fi
                ",Tracy K. Smith,Post-1950,1.0,0.5238095238095238,0.0,0.2083333333333333,0.2608695652173913,0.0
"
                    The Universe: Original Motion Picture Soundtrack
                ",Tracy K. Smith,Post-1950,1.0,0.5,1.6260162601626018,0.4047619047619047,0.8333333333333334,0.0
"
                    The Universe as Primal Scream
                ",Tracy K. Smith,Post-1950,0.9705882352941176,0.4117647058823529,0.3731343283582089,0.2989690721649484,0.2452830188679245,0.0
"
                    My God, It's Full of Stars
                ",Tracy K. Smith,Post-1950,0.9519230769230768,0.6057692307692307,0.3853564547206166,0.4363057324840764,0.2925531914893617,0.0058823529411764
"
                    Don't You Wonder, Sometimes?
                ",Tracy K. Smith,Post-1950,0.9577464788732394,0.3943661971830985,0.3861003861003861,0.4375,0.4318181818181818,0.0082644628099173
"
                    I Don't Miss It
                ",Tracy K. Smith,Post-1950,1.0,0.7142857142857143,0.0,0.3013698630136986,0.5,0.0
"
                    Duende
                ",Tracy K. Smith,Post-1950,0.9491525423728814,0.5254237288135594,0.0,0.4368932038834951,0.4242424242424242,0.0
"
                    Interrogative
                ",Tracy K. Smith,Post-1950,0.9375,0.4375,0.0,0.7459016393442623,0.2957746478873239,0.0
"
                    Aubade
                ",Garrett Caples,Post-1950,0.0,0.0,0.0,0.3191489361702128,0.15625,0.0
"
                    Ordinary History America
                ",Garrett Caples,Post-1950,0.0,0.3125,1.7241379310344829,0.6122448979591837,0.3,0.0
"
                    André Breton’s Apartment
                ",Garrett Caples,Post-1950,0.0,0.0,0.0,0.5757575757575758,0.3529411764705882,0.0
"
                    Pantoum
                ",Randall Mann,Post-1950,0.5416666666666666,0.9166666666666666,0.6024096385542169,0.2622950819672131,0.4615384615384615,0.0
"
                    The Good Life
                ",Tracy K. Smith,Post-1950,1.0,1.0,0.0,0.8421052631578947,0.1818181818181818,0.0
"
                    Sensitivity
                ",Jake Adam York,Post-1950,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,
"
                    City of Grace
                ",Jake Adam York,Post-1950,0.1875,0.4375,0.4273504273504274,0.7368421052631579,0.4615384615384615,0.0
"
                    The Second Person
                ",Jake Adam York,Post-1950,0.0934579439252336,0.3831775700934579,0.0,0.534965034965035,0.3968253968253968,0.0
"
                    Substantiation, part 1
                ",Jake Adam York,Post-1950,0.4117647058823529,0.7058823529411765,0.0,0.6,0.2727272727272727,0.0
"
                    The Crowd He Becomes
                ",Jake Adam York,Post-1950,0.2258064516129032,0.4838709677419355,0.0,0.6060606060606061,0.265625,0.0
"
                    The Small Birds of Sound
                ",Jake Adam York,Post-1950,0.1951219512195122,0.5853658536585366,0.0,0.68,0.4242424242424242,0.0
"
                    [Grayscale breath on a fluid...]
                ",Andrew Zawacki,Post-1950,0.0357142857142857,0.3214285714285714,2.3255813953488373,0.5652173913043478,0.1666666666666666,0.0
"
                    [Begins in interruption...]
                ",Andrew Zawacki,Post-1950,0.1764705882352941,0.2941176470588235,2.5316455696202533,0.85,0.0,0.0
"
                    Get Rid of the X
                ",Marilyn Chin,Post-1950,0.625,0.875,0.0,0.7272727272727273,0.5,0.04
"
                    Train to Agra
                ",Vandana Khanna,Post-1950,0.1666666666666666,1.0,0.4347826086956521,0.625,0.1724137931034483,0.0
"
                    Blackwater Fever
                ",Vandana Khanna,Post-1950,0.8333333333333334,1.0,0.0,0.4313725490196078,0.3846153846153846,0.0
"
                    Blue Madonna
                ",Vandana Khanna,Post-1950,0.1923076923076923,0.3461538461538461,0.0,0.2337662337662337,0.2790697674418604,0.0
"
                    Evening Prayer
                ",Vandana Khanna,Post-1950,0.15,0.3,0.6944444444444444,0.4047619047619047,0.238095238095238,0.0
"
                    We Have Trees Now
                ",Prageeta Sharma,Post-1950,0.53125,0.875,0.6191950464396285,0.25,0.2837837837837837,0.0
"
                    I Didn't See It
                ",Prageeta Sharma,Post-1950,0.3333333333333333,0.3333333333333333,1.96078431372549,0.2705882352941176,0.4571428571428571,0.0
"
                    On Rebellion
                ",Prageeta Sharma,Post-1950,0.4242424242424242,0.6666666666666666,0.9592326139088728,0.2108843537414966,0.3333333333333333,0.0
"
                    Belonging as Consequence: On Poetry
                ",Prageeta Sharma,Post-1950,0.5454545454545454,0.8181818181818182,2.0408163265306123,0.2127659574468085,0.3142857142857143,0.0
"
                    On Immigration
                ",Prageeta Sharma,Post-1950,0.2941176470588235,0.4117647058823529,0.0,0.1855670103092783,0.3333333333333333,0.0
"
                    Black Box
                ",Randall Mann,Post-1950,0.3584905660377358,0.6226415094339622,1.6129032258064515,0.6610169491525424,0.15,0.0786516853932584
"
                    My Father Sings, to My Embarrassment
                ",Sandra M. Castillo,Post-1950,0.0,0.75,0.0,0.8,0.1111111111111111,0.0
"
                    Association Copy
                ",Camille T. Dungy,Post-1950,0.3611111111111111,0.3611111111111111,0.0,0.3619047619047619,0.3064516129032258,0.0
"
                    The Blue
                ",Camille T. Dungy,Post-1950,0.1132075471698113,0.4528301886792453,0.5291005291005291,0.4672897196261682,0.4912280701754385,0.0131578947368421
"
                    My Lover Who Lives Far
                ",Camille T. Dungy,Post-1950,0.4827586206896552,0.6206896551724138,0.5405405405405406,0.4098360655737705,0.4470588235294118,0.0
"
                    From the Unwritten Letters of Joseph Freeman
                ",Camille T. Dungy,Post-1950,0.2794117647058823,0.3897058823529412,0.0,0.5659163987138264,0.2623762376237624,0.0
"
                    Almost Like They Wanted It
                ",Camille T. Dungy,Post-1950,0.1714285714285714,0.3142857142857143,0.0,0.3243243243243243,0.2916666666666667,0.0
"
Runaway     ran away
                ",Camille T. Dungy,Post-1950,0.0454545454545454,0.0454545454545454,0.0,0.5,0.2105263157894736,0.0
"
                    New Eyes for the New Year
                ",Joanna Fuhrman,Post-1950,0.0909090909090909,0.3863636363636363,4.516129032258064,0.7748344370860927,0.1612903225806451,0.0
"
                    Summer
                ",Joanna Fuhrman,Post-1950,0.2333333333333333,0.5333333333333333,0.5128205128205128,0.4285714285714285,0.3409090909090909,0.0
"
                    Fame Food & Liquor
                ",Nate Marshall,Post-1950,0.0,0.25,0.6666666666666667,1.1282051282051282,0.375,0.0
"
                    Harold's Chicken Shack #1
                ",Nate Marshall,Post-1950,0.0384615384615384,0.5,0.7633587786259541,1.3214285714285714,0.238095238095238,0.0
"
                    palindrome
                ",Nate Marshall,Post-1950,0.0,0.3214285714285714,0.0,0.8666666666666667,0.2631578947368421,0.0
"
                    recycling
                ",Nate Marshall,Post-1950,0.0416666666666666,0.4166666666666667,0.0,1.149122807017544,0.3063063063063063,0.0
"
                    Leo & Lance
                ",Randall Mann,Post-1950,0.2446043165467626,0.5683453237410072,1.762114537444934,0.6610169491525424,0.3055555555555556,0.0175438596491228
"
                    Bedtime Story #1
                ",Sjohnna McCray,Post-1950,0.1666666666666666,0.25,0.5555555555555556,0.3442622950819672,0.2333333333333333,0.0232558139534883
"
                    Postcard: Turning Stations
                ",Sjohnna McCray,Post-1950,0.5,0.5555555555555556,0.0,0.6206896551724138,0.3636363636363636,0.0
"
                    Burning Down Suburbia
                ",Sjohnna McCray,Post-1950,0.1785714285714285,0.3571428571428571,0.4201680672268907,0.5769230769230769,0.1052631578947368,0.0
"
                    Portrait of My Father as a Young Black Man
                ",Sjohnna McCray,Post-1950,0.3,0.4,0.0,0.4444444444444444,0.0,0.0
"
                    Next to Him
                ",Sjohnna McCray,Post-1950,0.1428571428571428,0.4285714285714285,0.9009009009009008,0.6666666666666666,0.3157894736842105,0.0
"
                    Warm Life
                ",Garrett Caples,Post-1950,0.0,0.0,0.0,0.6578947368421053,0.28125,0.0277777777777777
"
                    Kettle to Pot
                ",Simone White,Post-1950,0.0833333333333333,0.0,0.0,1.7647058823529411,0.1666666666666666,0.0
"
                    There was a time I hardly went three steps
                ",Simone White,Post-1950,1.0,1.0,0.0,1.2307692307692308,0.4,0.0
"
                    Don't nuzzle me fucker-maker
                ",Simone White,Post-1950,0.9090909090909092,0.0,0.0,9.0,0.4285714285714285,0.0
"
                    It Must Be Shameless
                ",Simone White,Post-1950,0.1111111111111111,0.2222222222222222,0.0,1.5833333333333333,0.1538461538461538,0.0
"
                    Gratophoph
                ",Andrew Zawacki,Post-1950,0.2698412698412698,0.4603174603174603,2.3904382470119523,0.6056338028169014,0.4444444444444444,0.0
"
                    Gulls
                ",Kate Camp,Post-1950,0.1904761904761904,0.2857142857142857,0.0,0.4358974358974359,0.1428571428571428,0.0
"
                    In Betweener
                ",Anselm Berrigan,Post-1950,0.1627906976744186,0.0465116279069767,0.5376344086021506,0.8260869565217391,0.1935483870967742,0.0
"
                    habitual
                ",Nate Marshall,Post-1950,0.0909090909090909,0.3636363636363636,0.0,0.1363636363636363,0.2051282051282051,0.0526315789473684
"
                    everything i’ve called women
                ",Nate Marshall,Post-1950,0.0625,0.1875,0.0,0.6785714285714286,0.1935483870967742,0.0555555555555555
"
                    From the First, the Body Was Dirt
                ",Camille T. Dungy,Post-1950,0.7,1.0,0.0,0.4660194174757281,0.2307692307692307,0.0
"
                    Pluralisms
                ",Anna Maria Hong,Post-1950,0.75,1.0,2.9850746268656714,0.3076923076923077,0.7,0.0
"
                    A Fable
                ",Anna Maria Hong,Post-1950,1.0,1.0,0.0,0.55,0.0769230769230769,0.0
"
                    Proprietary
                ",Randall Mann,Post-1950,0.8461538461538461,0.8461538461538461,0.0,0.3421052631578947,0.375,0.0
"
                    Order
                ",Randall Mann,Post-1950,0.45,1.0,1.092896174863388,0.3230769230769231,0.75,0.0
"
                    praise song
                ",Nate Marshall,Post-1950,0.0238095238095238,0.5952380952380952,0.9615384615384616,0.5473684210526316,0.173076923076923,0.0123456790123456
"
                    Halston
                ",Randall Mann,Post-1950,1.0,0.5,0.5405405405405406,0.4339622641509434,0.2142857142857142,
"
                    In the Woods
                ",Kathryn Simmonds,Post-1950,0.6,1.0,0.0,0.7941176470588235,0.35,0.0
"
                    Elegy for the Living
                ",Kathryn Simmonds,Post-1950,0.3,1.0,2.1739130434782608,0.6956521739130435,0.4,0.0
"
                    Almost
                ",Randall Mann,Post-1950,0.5,1.0,1.1428571428571428,0.5652173913043478,0.2222222222222222,0.0
"
                    Florida
                ",Randall Mann,Post-1950,0.6363636363636364,1.0,1.2987012987012987,0.4363636363636363,0.3529411764705882,0.0666666666666666
"
                    Frequently Asked Questions: 10
                ",Camille T. Dungy,Post-1950,0.75,0.75,0.6944444444444444,0.3863636363636363,0.1935483870967742,0.0
"
                    Harold’s Chicken Shack #86
                ",Nate Marshall,Post-1950,0.2105263157894736,0.2105263157894736,0.0,0.5111111111111111,0.2692307692307692,0.0
"
                    Oregon Trail
                ",Nate Marshall,Post-1950,0.1333333333333333,0.8,0.0,0.3902439024390244,0.2394366197183098,0.0
"
                    From “Empirical: IV”
                ",Lisa Gorton,Post-1950,0.2272727272727272,0.5,0.0,0.6666666666666666,0.2222222222222222,0.0
"
                    The Millihelen
                ",Sinéad Morrissey,Post-1950,0.0303030303030303,0.0909090909090909,0.0,0.5256410256410257,0.3529411764705882,0.0
"
                    Cedar Replica
                ",Henry Gould,Post-1950,0.2142857142857142,0.4285714285714285,0.7246376811594203,1.1923076923076923,0.0869565217391304,0.1379310344827586
"
                    Dolores Park
                ",Randall Mann,Post-1950,0.3666666666666666,0.7333333333333333,4.672897196261682,0.5714285714285714,0.2307692307692307,0.1025641025641025
"
                    English Mole
                ",Anna Maria Hong,Post-1950,0.1428571428571428,0.0714285714285714,0.0,0.6052631578947368,0.0952380952380952,0.0
"
                    Semi-Splendid
                ",Tracy K. Smith,Post-1950,1.0,0.2307692307692307,0.0,0.4339622641509434,0.2368421052631578,0.0
"
                    In Little Rock
                ",Jake Adam York,Post-1950,0.1,0.4,0.0,0.3125,0.36,0.0
"
                    prayer is better than sleep
                ",Momina Mela,Post-1950,0.8,0.8,1.937984496124031,0.4736842105263157,0.1632653061224489,0.0
"
                    Joy
                ",Alan R. Shapiro,Post-1950,0.1025641025641025,0.4358974358974359,0.0,0.4805194805194805,0.4871794871794871,0.0
"
                    The Last Scene
                ",Alan R. Shapiro,Post-1950,0.1071428571428571,0.4642857142857143,1.1235955056179776,0.8,0.8333333333333334,0.0
"
                    Song and Dance
                ",Alan R. Shapiro,Post-1950,0.2753623188405797,0.4202898550724637,0.3378378378378378,0.5660377358490566,0.4375,0.0
"
                    Children in a Field
                ",Angela Shaw,Post-1950,0.25,0.4375,0.0,0.3170731707317073,0.2222222222222222,0.0
"
                    Dear One Absent This Long While
                ",Lisa Olstein,Post-1950,0.3529411764705882,0.5294117647058824,0.6369426751592357,0.8048780487804879,0.25,0.0
"
                    Moraine for Bob
                ",Joanna Fuhrman,Post-1950,0.3333333333333333,0.3333333333333333,0.0,0.5666666666666667,0.8235294117647058,0.0
"
                    Radio Crackling, Radio Gone
                ",Lisa Olstein,Post-1950,0.3888888888888889,0.6111111111111112,2.112676056338028,0.627906976744186,0.2666666666666666,0.0
"
                    In the Meantime
                ",Lisa Olstein,Post-1950,0.3,0.45,0.0,0.6153846153846154,0.2083333333333333,0.0
"
                    Dream in Which I Love a Third Baseman
                ",Lisa Olstein,Post-1950,0.2857142857142857,0.4285714285714285,0.0,0.5777777777777777,0.28,0.0
"
                    That Magnificent Part the Chorus Does about Tragedy
                ",Lisa Olstein,Post-1950,0.0454545454545454,0.0909090909090909,0.0,0.5487804878048781,0.3220338983050847,0.0
"
                    Pity
                ",Camille T. Dungy,Post-1950,0.5714285714285714,0.7142857142857143,0.9009009009009008,0.65625,0.25,0.0
"
                    First Fire
                ",Camille T. Dungy,Post-1950,0.3571428571428571,0.5,0.0,0.5526315789473685,0.1304347826086956,0.0
"
                    Requiem
                ",Camille T. Dungy,Post-1950,0.2307692307692307,0.3461538461538461,0.0,0.6296296296296297,0.2456140350877192,0.0
"
                    What to Eat, What to Drink, and What to Leave for Poison
                ",Camille T. Dungy,Post-1950,0.33,0.52,1.4686248331108145,0.7407407407407407,0.3221476510067114,0.0
"
                    Names We Sing in Sleep & Anger
                ",Amaud Jamaul Johnson,Post-1950,0.1764705882352941,0.2941176470588235,0.625,0.4166666666666667,0.125,0.0
"
                    Hayden
                ",Amaud Jamaul Johnson,Post-1950,1.0,0.0,0.8849557522123894,0.3421052631578947,0.2222222222222222,0.0
"
                    Big City
                ",Amaud Jamaul Johnson,Post-1950,0.0909090909090909,0.3636363636363636,1.1695906432748535,0.5319148936170213,0.1818181818181818,0.0
"
                    Burlesque
                ",Amaud Jamaul Johnson,Post-1950,0.3125,0.625,0.0,1.2105263157894737,0.1176470588235294,0.0
"
                    Aesthetics
                ",Amaud Jamaul Johnson,Post-1950,0.0,0.1851851851851851,0.9615384615384616,0.3055555555555556,0.0454545454545454,0.0
"
                    Castro Moves Into the Havana Hilton
                ",Sandra M. Castillo,Post-1950,0.3888888888888889,0.7407407407407407,0.0,0.6818181818181818,0.1176470588235294,0.0140845070422535
"
                    Christmas, 1970
                ",Sandra M. Castillo,Post-1950,0.21875,0.78125,2.23463687150838,0.6122448979591837,0.3703703703703703,0.0
"
                    Harina de Castilla
                ",Sandra M. Castillo,Post-1950,0.1607142857142857,0.8035714285714286,0.6430868167202572,0.3809523809523809,0.3243243243243243,0.0138888888888888
"
                    Let Us Sample Protection Together
                ",Anselm Berrigan,Post-1950,0.15,0.15,1.2698412698412698,0.2830188679245283,0.2769230769230769,0.0136986301369863
"
                    Valentine's Afternoon
                ",Michael McFee,Post-1950,0.6666666666666666,0.3333333333333333,0.0,0.7619047619047619,0.4444444444444444,0.0
"
                    At Popham Beach
                ",Thorpe Moeckel,Post-1950,0.3,0.6,0.7575757575757576,0.5531914893617021,0.65,0.0
"
                    Straight Razor
                ",Randall Mann,Post-1950,0.5714285714285714,1.0,1.6129032258064515,0.4210526315789473,0.4444444444444444,0.2727272727272727
"
                    Song
                ",Randall Mann,Post-1950,0.8125,1.0,0.9803921568627452,0.7142857142857143,0.2916666666666667,0.12
"
                    Thought
                ",Thomas Pfau,Post-1950,1.0,0.5,6.25,1.1363636363636365,0.0,
"
                    The Sweetest Oranges in Town
                ",Rick Noguchi,Post-1950,1.0,0.4782608695652174,0.0,0.6388888888888888,0.3703703703703703,0.0
"
                    The Breath-Holding Contest
                ",Rick Noguchi,Post-1950,1.0,0.4871794871794871,0.0,0.4693877551020408,0.4473684210526316,0.0
"
                    The Ocean Inside Him
                ",Rick Noguchi,Post-1950,1.0,0.65,0.0,0.5483870967741935,0.1904761904761904,0.0
"
                    October, Remembering the Ride No One Saw
                ",Rick Noguchi,Post-1950,1.0,0.5111111111111111,0.4065040650406504,0.5844155844155844,0.1875,0.0
"
                    Kamakura
                ",Mari L'Esperance,Post-1950,0.3846153846153846,0.6923076923076923,0.0,0.5538461538461539,0.2325581395348837,0.0
"
                    Returning to Earth
                ",Mari L'Esperance,Post-1950,0.2666666666666666,0.4,0.0,0.75,0.1666666666666666,0.0
"
                    Finding My Mother
                ",Mari L'Esperance,Post-1950,0.2,0.36,0.0,0.4626865671641791,0.4222222222222222,0.0
"
                    The Book of Ash
                ",Mari L'Esperance,Post-1950,0.3846153846153846,0.3846153846153846,0.0,0.48,0.1666666666666666,0.0
"
                    No People in It
                ",Emily Skillings,Post-1950,0.375,0.4583333333333333,0.0,0.7272727272727273,0.4,0.0
"
                    The Pain Reliever
                ",Carrie Olivia Adams,Post-1950,0.5,0.65,0.4608294930875576,0.4146341463414634,0.2571428571428571,0.0
"
                    The Great Deceiver
                ",Brian Lucas,Post-1950,0.1142857142857142,0.0285714285714285,0.4651162790697674,0.7796610169491526,0.2162162162162162,0.0333333333333333
"
                    Rock Island Line
                ",Richard Owens,Post-1950,0.0,0.0,0.0,1.2142857142857142,0.4444444444444444,0.0
"
                    Naked in the Ditches
                ",Richard Owens,Post-1950,0.0,0.0,0.0,0.4074074074074074,0.2222222222222222,0.0
"
                    With Delicate Hand
                ",Nick Twemlow,Post-1950,0.46,0.46,0.0,0.6043956043956044,0.1891891891891892,0.0
"
                    The Joy of Solipsism
                ",Nick Twemlow,Post-1950,0.4230769230769231,0.4615384615384615,0.0,0.8888888888888888,0.0384615384615384,0.0222222222222222
"
                    First Night
                ",D. Nurkse,Post-1950,0.75,1.0,0.0,0.4680851063829787,0.2352941176470588,0.0
"
                    A Question
                ",Xochiquetzal Candelaria,Post-1950,0.2608695652173913,0.4347826086956521,0.0,0.5272727272727272,0.3103448275862069,0.0232558139534883
"
                    Between the House and the Hill
                ",Xochiquetzal Candelaria,Post-1950,0.1052631578947368,0.5789473684210527,0.0,1.1724137931034482,0.2413793103448276,0.1428571428571428
"
                    The Only Thing I Imagine Luz Villa Admires about Her Husband’s Gun–
                ",Xochiquetzal Candelaria,Post-1950,0.1111111111111111,0.7777777777777778,0.0,0.2,0.1,0.0
"
                    The Couple Next Door
                ",Suji Kwock Kim,Post-1950,0.1764705882352941,0.3529411764705882,0.0,0.8548387096774194,0.3103448275862069,0.0147058823529411
"
                    Montage with Neon, Bok Choi, Gasoline, Lovers & Strangers
                ",Suji Kwock Kim,Post-1950,0.1029411764705882,0.6617647058823529,0.6818181818181818,0.75,0.2560975609756097,0.0
"
                    You've Got to Start Somewhere
                ",Deborah Landau,Post-1950,0.3684210526315789,0.5263157894736842,0.0,0.4444444444444444,0.3448275862068966,0.0
"
                    At Least Two Types of People
                ",Anne Boyer,Post-1950,0.1724137931034483,0.3103448275862069,0.0,0.189873417721519,0.34375,0.0
"
                    Not Writing
                ",Anne Boyer,Post-1950,0.1,0.3,0.0,0.255,0.5901639344262295,0.0
"
                    The Wedding Party
                ",Deborah Landau,Post-1950,0.65,0.6625,0.0,0.5142857142857142,0.2446808510638297,0.0
"
                    The City of Paris has You in Mind Tonight
                ",Deborah Landau,Post-1950,0.3735632183908046,0.425287356321839,0.0,0.4921135646687697,0.3508771929824561,0.0068493150684931
"
                    September
                ",Deborah Landau,Post-1950,0.5714285714285714,0.5714285714285714,0.0,0.3235294117647059,0.3809523809523809,0.0
"
                    Wide Awake in a Field of Deadbolts
                ",Nick Twemlow,Post-1950,0.1860465116279069,0.3720930232558139,0.8064516129032258,0.5609756097560976,0.1739130434782608,0.0136986301369863
"
                    Gate
                ",Robyn Schiff,Post-1950,0.2236842105263158,0.2763157894736842,0.2544529262086514,0.5714285714285714,0.2048192771084337,0.0137931034482758
"
                    A Doe Replaces Iphigenia on the Sacrificial Altar
                ",Robyn Schiff,Post-1950,0.1142857142857142,0.2571428571428571,0.0,0.3636363636363636,0.24,0.0338983050847457
"
                    A Personal Dog
                ",Vahni Capildeo,Post-1950,0.0588235294117647,0.0294117647058823,0.0,0.6666666666666666,0.4814814814814814,0.0
"
                    Investigation of Past Shoes
                ",Vahni Capildeo,Post-1950,0.4342105263157895,0.3157894736842105,3.400309119010819,0.6197916666666666,0.3804347826086957,0.0075187969924812
"
                    'I Love You'
                ",Vahni Capildeo,Post-1950,0.04,0.4,3.7037037037037033,0.6625,0.1818181818181818,0.0
"
                    To London
                ",Vahni Capildeo,Post-1950,0.2258064516129032,0.5806451612903226,0.0,0.3571428571428571,0.1851851851851851,0.0
"
                    Ecce Monstro
                ",Bryan Thao Worra,Post-1950,0.8620689655172413,0.7586206896551724,0.8264462809917356,0.6896551724137931,0.1794871794871795,0.0263157894736842
"
                    Girls Online
                ",Emily Skillings,Post-1950,0.2608695652173913,0.4347826086956521,0.7874015748031495,0.5625,0.24,0.0
"
                    Rain
                ",Ian Pople,Post-1950,0.1428571428571428,0.3571428571428571,0.0,0.4666666666666667,0.1333333333333333,0.0
"
                    Prayer of Radiolucence
                ",Karen An-hwei Lee,Post-1950,0.4285714285714285,0.5714285714285714,0.0,0.6271186440677966,0.2,0.0384615384615384
"
                    The End Game of Bloom
                ",Deborah Landau,Post-1950,0.7857142857142857,0.8571428571428571,0.0,0.3548387096774194,0.4117647058823529,0.0
"
                    The Silence Will Be Sudden Then Last
                ",Deborah Landau,Post-1950,0.9090909090909092,0.9090909090909092,0.0,0.2142857142857142,0.4347826086956521,0.0526315789473684
"
                    Ode to the Tiniest Dessert Spoon in All Creation
                ",Karen An-hwei Lee,Post-1950,0.2857142857142857,0.7142857142857143,0.0,0.9375,0.2,0.0
"
                    Pulling Out
                ",Eliza Griswold,Post-1950,0.3125,0.5,0.0,0.7096774193548387,0.2777777777777778,0.0344827586206896
"
                    The White Room
                ",D. Nurkse,Post-1950,1.0,1.0,1.2195121951219512,0.3902439024390244,0.5161290322580645,0.0
"
                    Theories of the Soul
                ",Karen An-hwei Lee,Post-1950,0.5555555555555556,0.6666666666666666,0.0,0.5084745762711864,0.2142857142857142,0.0
"
                    Psalm to Be Read with Closed Eyes
                ",D. Nurkse,Post-1950,0.5,1.0,0.0,0.4285714285714285,0.3333333333333333,0.0
"
                    Song-Riddle: Asian Box Turtle
                ",Karen An-hwei Lee,Post-1950,1.0,1.0,2.1052631578947367,0.4117647058823529,0.0,0.0
"
                    Song of the Oyamel
                ",Karen An-hwei Lee,Post-1950,1.0,1.0,0.0,0.3214285714285714,0.1818181818181818,0.0
"
                    Torch
                ",Lisa Williams,Post-1950,0.5,0.0,0.0,0.2352941176470588,0.2222222222222222,0.0
"
                    Ovid on Climate Change
                ",Eliza Griswold,Post-1950,0.3333333333333333,1.0,0.0,0.7058823529411765,0.25,0.0
"
                    Ruins
                ",Eliza Griswold,Post-1950,1.0,1.0,0.0,0.5135135135135135,0.2307692307692307,0.0
"
                    Libyan Proverbs
                ",Eliza Griswold,Post-1950,0.75,0.75,0.0,0.6271186440677966,0.1521739130434782,0.0
"
                    Filicudi
                ",Eliza Griswold,Post-1950,0.4,1.0,3.3333333333333335,1.25,0.2,0.0
"
                    Sapphic Fragment
                ",Eliza Griswold,Post-1950,1.0,0.5,0.7352941176470588,0.3673469387755102,0.375,
"
                    Chicken Little In Love
                ",Eliza Griswold,Post-1950,0.8,1.0,0.0,0.2,0.5,0.0
"
                    Water Table
                ",Eliza Griswold,Post-1950,0.5,1.0,0.0,0.4166666666666667,0.25,0.0
"
                    Forecast
                ",Eliza Griswold,Post-1950,1.0,1.0,0.0,0.4285714285714285,0.0,
"
                    Lisbon
                ",Eliza Griswold,Post-1950,0.4,1.0,0.6134969325153374,0.5208333333333334,0.3243243243243243,0.0
"
                    Sirens
                ",Eliza Griswold,Post-1950,1.0,1.0,1.639344262295082,0.4130434782608695,0.2333333333333333,1.0
"
                    On Hierophany
                ",Karen An-hwei Lee,Post-1950,0.5,1.0,0.0,0.1206896551724138,0.5384615384615384,0.0
"
                    Venus
                ",D. Nurkse,Post-1950,0.5,1.0,0.0,1.2352941176470589,0.0714285714285714,0.0
"
                    Fourth of July, 2012
                ",Robyn Schiff,Post-1950,1.0,1.0,0.0,0.3103448275862069,0.0434782608695652,0.0
"
                    Dyed Carnations
                ",Robyn Schiff,Post-1950,1.0,1.0,0.0,0.4285714285714285,0.2727272727272727,0.0
"
                    microwave
                ",Angélica Freitas,Post-1950,0.0,0.96,2.4752475247524752,0.417910447761194,0.2857142857142857,0.0
"
                    The Chime
                ",D. Nurkse,Post-1950,1.0,0.8333333333333334,0.3952569169960474,0.5466666666666666,0.6,0.0
"
                    Crawfordsville Confidential
                ",G. E. Murray,Post-1950,0.1829268292682926,0.5365853658536586,0.1869158878504673,0.5352941176470588,0.3670886075949367,0.008130081300813
"
                    Excelsior Fashion Products, Easter
                ",D. Nurkse,Post-1950,0.08,0.28,1.4492753623188406,0.71875,0.2758620689655172,0.0
"
                    Scattering the March
                ",D. Nurkse,Post-1950,0.1578947368421052,0.4210526315789473,0.0,0.8888888888888888,0.2631578947368421,0.0
